country,state,city,station,pollutant_id,pollutant_avg,KMeans,Agglo,DBSCAN,Anomaly
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",OZONE,57.0,4,2,-1,1
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",PM10,88.0,4,2,-1,1
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",PM10,104.0,4,2,-1,1
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",CO,59.0,0,3,-1,1
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",OZONE,38.0,0,3,-1,1
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",NO2,16.0,2,1,-1,1
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",SO2,10.0,2,1,-1,1
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",OZONE,49.0,0,3,-1,1
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",NO2,20.0,2,1,-1,1
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",CO,37.0,0,3,-1,1
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",PM10,111.0,4,2,-1,1
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",NH3,15.0,2,1,-1,1
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",OZONE,28.0,0,3,-1,1
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",PM2.5,39.0,0,3,-1,1
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",NO2,40.0,0,3,-1,1
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",NO2,21.0,0,3,-1,1
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",SO2,5.0,2,1,-1,1
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",CO,34.0,0,3,-1,1
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",SO2,10.0,2,1,-1,1
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",OZONE,30.0,0,3,-1,1
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",NH3,6.0,2,1,-1,1
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",NH3,11.0,2,1,-1,1
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",SO2,12.0,2,1,-1,1
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",CO,76.0,4,2,-1,1
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",PM2.5,52.0,4,4,-1,1
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",SO2,8.0,2,1,-1,1
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",CO,37.0,0,3,-1,1
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",OZONE,36.0,0,3,-1,1
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",OZONE,25.0,2,1,-1,1
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",PM10,170.0,3,0,-1,1
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",SO2,5.0,2,1,-1,1
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",PM10,110.0,1,0,-1,1
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",OZONE,40.0,0,3,-1,1
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",NH3,6.0,2,1,-1,1
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",OZONE,74.0,3,0,-1,1
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",PM2.5,49.029335912314636,0,3,21,1
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",NH3,4.0,2,1,-1,1
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",SO2,9.0,2,1,-1,1
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",NH3,9.0,2,1,-1,1
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",NO2,12.0,2,1,-1,1
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",NH3,12.0,2,1,-1,1
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",OZONE,46.0,0,3,-1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",NO2,3.0,2,1,-1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",NH3,1.0,2,1,-1,1
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",PM10,91.0,1,0,-1,1
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",PM10,136.0,1,0,-1,1
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",OZONE,41.0,0,3,-1,1
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",NO2,9.0,2,1,-1,1
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",NH3,2.0,2,1,-1,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",PM2.5,57.0,0,3,-1,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",NH3,1.0,2,1,-1,1
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",PM10,47.0,0,3,-1,1
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",PM10,19.0,2,1,-1,1
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",OZONE,23.0,2,1,-1,1
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",PM2.5,28.0,2,1,-1,1
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",NO2,14.0,2,1,-1,1
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",SO2,9.0,2,1,-1,1
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",PM10,31.0,2,1,-1,1
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",NH3,7.0,2,1,-1,1
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",PM2.5,49.029335912314636,0,3,7,1
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",OZONE,5.0,2,1,-1,1
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",PM2.5,27.0,2,1,-1,1
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",PM10,37.0,0,3,-1,1
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",NO2,30.0,4,4,-1,1
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",NO2,14.0,2,1,-1,1
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",SO2,19.0,2,1,-1,1
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",OZONE,1.0,2,1,-1,1
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",OZONE,31.0,2,1,-1,1
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",PM10,60.0,0,3,-1,1
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",OZONE,18.0,2,1,-1,1
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",CO,20.0,2,1,-1,1
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",PM10,62.0,0,2,-1,1
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",NH3,3.0,2,1,-1,1
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",PM2.5,55.0,0,3,-1,1
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",CO,30.0,0,3,-1,1
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",NO2,40.0,0,3,-1,1
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",OZONE,10.0,2,1,-1,1
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",PM10,28.0,2,1,-1,1
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",CO,36.0,2,1,-1,1
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",NH3,1.0,2,1,-1,1
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",PM2.5,49.029335912314636,0,3,16,1
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",OZONE,9.0,0,4,-1,1
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",PM2.5,87.0,3,0,-1,1
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",NO2,16.0,2,1,-1,1
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",CO,26.0,2,1,-1,1
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",OZONE,2.0,2,1,-1,1
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",PM10,150.0,3,2,-1,1
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",NH3,3.0,2,1,-1,1
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",CO,54.0,0,3,-1,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",SO2,24.0,2,1,-1,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",OZONE,2.0,2,1,-1,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",CO,85.0,0,2,-1,1
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",NH3,2.0,2,1,-1,1
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",NO2,15.0,2,1,-1,1
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",PM2.5,107.0,1,0,-1,1
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",NO2,10.0,2,1,-1,1
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",PM2.5,135.0,1,0,-1,1
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",SO2,25.0,2,1,-1,1
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",PM10,100.0,4,4,-1,1
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",NO2,29.0,2,1,-1,1
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",CO,53.0,0,3,-1,1
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",OZONE,17.0,2,1,-1,1
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",OZONE,30.0,2,1,-1,1
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",NO2,39.0,0,3,-1,1
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",PM10,215.0,1,0,-1,1
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",NH3,8.0,2,1,-1,1
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",PM10,219.0,1,0,-1,-1
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",PM2.5,270.0,1,0,-1,-1
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",PM10,239.0,1,0,-1,-1
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",NO2,63.0,0,3,-1,1
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",SO2,40.0,0,3,-1,1
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",PM10,193.0,1,0,-1,1
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",CO,102.0,4,2,-1,1
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",OZONE,20.0,0,3,-1,1
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",NO2,9.0,2,1,-1,1
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",CO,36.0,2,1,-1,1
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",OZONE,14.0,3,4,-1,1
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",PM2.5,45.0,0,3,-1,1
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",NO2,3.0,2,1,-1,1
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",SO2,61.0,0,3,-1,1
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",CO,89.0,0,2,-1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",PM10,124.0,4,2,-1,1
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",NO2,12.0,2,1,-1,1
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",PM2.5,157.0,1,0,-1,1
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",NO2,22.0,2,1,-1,1
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",NH3,2.0,2,1,-1,1
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",NH3,8.0,2,1,-1,1
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",PM10,81.0,4,2,-1,1
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",NO2,25.0,2,1,-1,1
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",SO2,47.0,0,3,-1,1
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",CO,39.0,2,1,-1,1
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",NO2,106.0,4,4,-1,1
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",SO2,24.0,2,1,-1,1
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",NH3,18.0,2,1,-1,1
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",OZONE,3.0,2,1,-1,1
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",PM10,73.0,0,2,-1,1
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",PM10,164.0,3,0,-1,1
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",NH3,14.0,2,1,-1,1
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",SO2,17.0,2,1,-1,1
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",OZONE,11.0,2,1,-1,1
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",OZONE,19.0,2,3,-1,1
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",PM10,75.0,0,3,-1,1
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",NH3,4.0,2,1,-1,1
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",SO2,48.0,0,3,-1,1
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",NH3,10.0,2,1,-1,1
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",NO2,50.0,0,2,-1,1
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",NH3,12.0,2,1,-1,1
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",NO2,35.0,2,1,-1,1
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",CO,55.0,0,3,-1,1
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",NH3,17.0,2,1,-1,1
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",NH3,8.0,2,1,-1,1
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",SO2,17.0,2,1,-1,1
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",NO2,19.0,2,1,-1,1
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",CO,62.0,0,3,-1,1
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",PM10,175.0,3,0,-1,1
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",CO,103.0,0,2,-1,1
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",PM2.5,285.0,1,0,-1,-1
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",SO2,24.0,2,1,-1,1
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",NO2,34.0,0,3,-1,1
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",NH3,8.0,2,1,-1,1
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",SO2,10.0,2,1,-1,1
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",SO2,33.0,0,3,-1,1
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",SO2,1.0,2,1,-1,1
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",CO,20.0,2,1,-1,1
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",SO2,49.029335912314636,0,3,18,1
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",PM10,143.0,1,0,-1,1
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",NO2,8.0,2,1,-1,1
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",SO2,28.0,2,1,-1,1
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",NO2,12.0,2,1,-1,1
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",PM10,122.0,4,2,-1,1
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",SO2,18.0,2,1,-1,1
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",CO,68.0,0,3,-1,1
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",OZONE,11.0,2,1,-1,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",PM2.5,210.0,1,0,-1,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",CO,85.0,0,2,-1,1
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",CO,85.0,4,2,-1,1
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",NH3,4.0,2,1,-1,1
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",SO2,14.0,2,1,-1,1
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",CO,59.0,0,3,-1,1
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",OZONE,32.0,4,4,-1,1
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",NO2,20.0,2,1,-1,1
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",OZONE,34.0,0,3,-1,1
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",NH3,6.0,2,1,-1,1
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",NH3,5.0,2,1,-1,1
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",NO2,25.0,2,1,-1,1
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",NH3,5.0,2,1,-1,1
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",CO,4.0,2,1,-1,1
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",NH3,1.0,2,1,-1,1
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",PM10,86.0,4,2,-1,1
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",PM10,89.0,4,2,-1,1
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",NO2,25.0,2,1,-1,1
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",PM10,98.0,4,2,-1,1
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",NH3,6.0,2,1,-1,1
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",NO2,13.0,2,1,-1,1
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",SO2,8.0,2,1,-1,1
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",OZONE,9.0,0,3,-1,1
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",OZONE,18.0,0,3,-1,1
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",NO2,27.0,2,1,-1,1
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",SO2,11.0,2,1,-1,1
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",OZONE,11.0,2,3,-1,1
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",PM10,58.0,0,3,-1,1
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",PM2.5,46.0,0,3,-1,1
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",PM10,48.0,0,3,-1,1
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",NO2,23.0,2,1,-1,1
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",CO,53.0,0,3,-1,1
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",OZONE,35.0,2,1,-1,1
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",CO,33.0,2,1,-1,1
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",PM2.5,38.0,0,3,-1,1
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",NH3,6.0,2,1,-1,1
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",SO2,12.0,2,1,-1,1
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",NH3,2.0,2,1,-1,1
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",SO2,14.0,2,1,-1,1
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",PM2.5,43.0,0,3,-1,1
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",PM10,39.0,0,3,-1,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",NO2,20.0,2,1,-1,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",CO,19.0,2,1,-1,1
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",CO,17.0,2,1,-1,1
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",NH3,4.0,2,1,-1,1
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",NH3,49.029335912314636,0,3,19,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA",PM10,63.0,0,3,-1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA",NH3,1.0,2,1,-1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",PM10,40.0,2,1,-1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",SO2,49.029335912314636,0,3,-1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",OZONE,1.0,2,1,-1,1
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",NH3,7.0,2,1,-1,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",PM2.5,65.0,4,4,-1,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",NO2,7.0,2,1,-1,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",SO2,10.0,2,1,-1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",NH3,1.0,2,1,-1,1
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",NO2,28.0,2,1,-1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",PM2.5,67.0,4,2,-1,1
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",CO,28.0,2,1,-1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",NH3,4.0,2,1,-1,1
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",PM10,63.0,0,3,-1,1
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",NO2,20.0,2,1,-1,1
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",CO,54.0,0,3,-1,1
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",NO2,55.0,0,3,-1,1
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",SO2,9.0,2,1,-1,1
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",PM10,65.0,4,4,-1,1
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",NO2,49.029335912314636,0,3,19,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",CO,20.0,2,1,-1,1
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",PM2.5,67.0,0,3,-1,1
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",CO,73.0,0,3,-1,1
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",OZONE,20.0,2,1,-1,1
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",PM2.5,144.0,1,0,-1,1
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",NH3,5.0,2,1,-1,1
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",CO,57.0,0,3,-1,1
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",OZONE,40.0,0,3,-1,1
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",PM10,160.0,3,0,-1,1
